ID,Trial,A,B,Answer,Result
009_e,0,-0.20,0.30,B,True
009_e,1,-0.20,0.30,B,True
009_e,2,0.30,-0.10,A,True
009_e,3,0.30,-0.10,A,True
009_e,4,0.30,0.00,A,True
009_e,5,0.30,0.00,A,True
009_e,6,0.30,0.10,A,True
009_e,7,0.10,0.30,B,True
009_e,8,0.20,0.30,B,True
009_e,9,0.30,0.20,A,True
009_e,10,0.30,0.30,A,False
009_e,11,0.20,0.30,B,True
009_e,12,0.20,0.30,B,True
009_e,13,0.30,0.30,B,False
009_e,14,0.30,0.28,B,False
009_e,15,0.26,0.30,A,False
009_e,16,0.24,0.30,A,False
009_e,17,0.30,0.22,A,True
009_e,18,0.30,0.22,A,True
009_e,19,0.30,0.24,B,False
009_e,20,0.30,0.22,A,True
009_e,21,0.22,0.30,B,True
009_e,22,0.24,0.30,A,False
009_e,23,0.22,0.30,B,True
009_e,24,0.30,0.22,A,True
009_e,25,0.24,0.30,B,True
009_e,26,0.24,0.30,B,True
009_e,27,0.30,0.26,A,True
009_e,28,0.26,0.30,B,True
009_e,29,0.30,0.28,A,True
009_e,30,0.30,0.28,A,True
009_e,31,0.30,0.30,A,False
009_e,32,0.30,0.28,A,True
-0.2,-0.2,-0.1,-0.1,0,0,0.1,0.1,0.2,0.2,0.3,0.2,0.2,0.3,0.28,0.26,0.24,0.22,0.22,0.24,0.22,0.22,0.24,0.22,0.22,0.24,0.24,0.26,0.26,0.28,0.28,0.3,0.28
0.3,0.2,0.3,0.22,0.24,0.22,0.24,0.22,0.3
0.245

