ID,Trial,A,B,Answer,Result
012_f,0,1.00,1.80,B,True
012_f,1,1.00,1.80,B,True
012_f,2,1.80,1.10,A,True
012_f,3,1.80,1.10,A,True
012_f,4,1.20,1.80,B,True
012_f,5,1.80,1.20,B,False
012_f,6,1.80,1.10,A,True
012_f,7,1.10,1.80,B,True
012_f,8,1.20,1.80,B,True
012_f,9,1.20,1.80,B,True
012_f,10,1.30,1.80,B,True
012_f,11,1.30,1.80,B,True
012_f,12,1.40,1.80,B,True
012_f,13,1.80,1.40,B,False
012_f,14,1.80,1.38,B,False
012_f,15,1.36,1.80,B,True
012_f,16,1.80,1.36,B,False
012_f,17,1.80,1.34,B,False
012_f,18,1.80,1.32,B,False
012_f,19,1.80,1.30,B,False
012_f,20,1.28,1.80,B,True
012_f,21,1.80,1.28,A,True
012_f,22,1.30,1.80,B,True
012_f,23,1.30,1.80,B,True
012_f,24,1.32,1.80,B,True
012_f,25,1.32,1.80,B,True
012_f,26,1.80,1.34,B,False
012_f,27,1.32,1.80,B,True
012_f,28,1.32,1.80,B,True
012_f,29,1.80,1.34,B,False
012_f,30,1.80,1.32,A,True
012_f,31,1.32,1.80,B,True
012_f,32,1.80,1.34,A,True
012_f,33,1.80,1.34,B,False
012_f,34,1.32,1.80,B,True
1,1,1.1,1.1,1.2,1.2,1.1,1.1,1.2,1.2,1.3,1.3,1.4,1.4,1.38,1.36,1.36,1.34,1.32,1.3,1.28,1.28,1.3,1.3,1.32,1.32,1.34,1.32,1.32,1.34,1.32,1.32,1.34,1.34,1.32
1.2,1.1,1.4,1.28,1.34,1.32,1.34,1.32,1.34
1.33

