ID,Trial,A,B,Answer,Result
006_c,0,-1.80,-1.20,B,True
006_c,1,-1.20,-1.80,A,True
006_c,2,-1.70,-1.20,B,True
006_c,3,-1.20,-1.70,A,True
006_c,4,-1.60,-1.20,B,True
006_c,5,-1.60,-1.20,B,True
006_c,6,-1.20,-1.50,A,True
006_c,7,-1.50,-1.20,B,True
006_c,8,-1.40,-1.20,B,True
006_c,9,-1.40,-1.20,B,True
006_c,10,-1.30,-1.20,B,True
006_c,11,-1.30,-1.20,B,True
006_c,12,-1.20,-1.20,A,False
006_c,13,-1.30,-1.20,A,False
006_c,14,-1.40,-1.20,B,True
006_c,15,-1.20,-1.40,A,True
006_c,16,-1.20,-1.30,A,True
006_c,17,-1.20,-1.30,B,False
006_c,18,-1.32,-1.20,B,True
006_c,19,-1.20,-1.32,B,False
006_c,20,-1.34,-1.20,B,True
006_c,21,-1.34,-1.20,B,True
006_c,22,-1.32,-1.20,B,True
006_c,23,-1.32,-1.20,B,True
006_c,24,-1.30,-1.20,B,True
006_c,25,-1.30,-1.20,B,True
006_c,26,-1.28,-1.20,A,False
006_c,27,-1.20,-1.30,A,True
006_c,28,-1.30,-1.20,B,True
006_c,29,-1.28,-1.20,B,True
006_c,30,-1.28,-1.20,A,False
006_c,31,-1.30,-1.20,B,True
006_c,32,-1.20,-1.30,B,False
006_c,33,-1.20,-1.32,B,False
006_c,34,-1.20,-1.34,B,False
006_c,35,-1.36,-1.20,B,True
006_c,36,-1.20,-1.36,A,True
006_c,37,-1.20,-1.34,A,True
006_c,38,-1.20,-1.34,A,True
006_c,39,-1.20,-1.32,A,True
006_c,40,-1.20,-1.32,B,False
006_c,41,-1.20,-1.34,B,False
-1.8,-1.8,-1.7,-1.7,-1.6,-1.6,-1.5,-1.5,-1.4,-1.4,-1.3,-1.3,-1.2,-1.3,-1.4,-1.4,-1.3,-1.3,-1.32,-1.32,-1.34,-1.34,-1.32,-1.32,-1.3,-1.3,-1.28,-1.3,-1.3,-1.28,-1.28,-1.3,-1.3,-1.32,-1.34,-1.36,-1.36,-1.34,-1.34,-1.32,-1.32,-1.34
-1.2,-1.4,-1.3,-1.34,-1.28,-1.3,-1.28,-1.36,-1.32
-1.315

